yyyymmdd,CS,FT,NE,SNE,SWF,SSWF,TYW,TC100,TC200,TC300,TC500,TC1000,NWPTY
20050131,0,0,1,1,0,0,0,0,0,0,0,0,0
20050201,1,0,1,1,0,0,0,0,0,0,0,0,0
20050202,0,0,0,0,0,0,0,0,0,0,0,0,0
20050203,0,0,0,0,0,0,0,0,0,0,0,0,0
20050204,0,1,0,0,0,0,0,0,0,0,0,0,0
20050205,0,0,0,0,0,0,0,0,0,0,0,0,0
20050206,0,0,0,0,0,0,0,0,0,0,0,0,0
20050207,0,1,0,0,0,0,0,0,0,0,0,0,0
20050208,0,1,0,0,0,0,0,0,0,0,0,0,0
20050209,0,0,1,0,0,0,0,0,0,0,0,0,0
20050210,0,1,1,1,0,0,0,0,0,0,0,0,0
20050211,0,1,0,0,0,0,0,0,0,0,0,0,0
20050212,0,1,1,1,0,0,0,0,0,0,0,0,0
20050213,0,0,0,0,0,0,0,0,0,0,0,0,0
20050214,0,0,0,0,0,0,0,0,0,0,0,0,0
20050215,0,0,0,0,0,0,0,0,0,0,0,0,0
20050216,0,0,1,0,0,0,0,0,0,0,0,0,0
20050217,0,1,1,1,0,0,0,0,0,0,0,0,0
20050218,0,1,1,1,0,0,0,0,0,0,0,0,0
20050219,1,0,1,1,0,0,0,0,0,0,0,0,0
20050220,1,0,1,1,0,0,0,0,0,0,0,0,0
20050221,0,0,0,0,0,0,0,0,0,0,0,0,0
20050222,0,0,0,0,0,0,0,0,0,0,0,0,0
20050223,0,0,0,0,0,0,0,0,0,0,0,0,0
20050224,0,0,1,0,0,0,0,0,0,0,0,0,0
20050225,0,1,0,0,0,0,0,0,0,0,0,0,0
20050226,0,1,0,0,0,0,0,0,0,0,0,0,0
20050227,0,0,1,1,0,0,0,0,0,0,0,0,0
20050228,0,1,1,1,0,0,0,0,0,0,0,0,0
20050301,0,0,0,0,0,0,0,0,0,0,0,0,0
20050302,0,1,1,0,0,0,0,0,0,0,0,0,0
20050303,0,1,1,1,0,0,0,0,0,0,0,0,0
20050304,1,0,1,0,0,0,0,0,0,0,0,0,0
20050305,1,0,0,0,0,0,0,0,0,0,0,0,0
20050306,1,0,0,0,0,0,0,0,0,0,0,0,0
20050307,0,0,0,0,0,0,0,0,0,0,0,0,0
20050308,0,0,0,0,0,0,0,0,0,0,0,0,0
20050309,0,0,0,0,0,0,0,0,0,0,0,0,0
20050310,0,0,0,0,0,0,0,0,0,0,0,0,0
20050311,0,1,1,1,0,0,0,0,0,0,0,0,0
20050312,1,1,1,1,0,0,0,0,0,0,0,0,1
20050313,1,0,1,0,0,0,0,0,0,0,0,0,1
20050314,0,0,0,0,0,0,0,0,0,0,0,0,1
20050315,0,0,0,0,0,0,0,0,0,0,0,0,1
20050316,0,0,0,0,0,0,0,0,0,0,0,0,1
20050317,0,1,1,0,0,0,0,0,0,0,0,0,1
20050318,0,0,1,1,0,0,0,0,0,0,0,0,1
20050319,0,0,0,0,0,0,0,0,0,0,0,0,1
20050320,0,0,0,0,0,0,0,0,0,0,0,0,0
20050321,0,0,0,0,0,0,0,0,0,0,0,0,0
20050322,0,0,0,0,0,0,0,0,0,0,0,0,0
20050323,0,1,1,1,0,0,0,0,0,0,0,0,0
20050324,0,0,1,1,0,0,0,0,0,0,0,0,0
20050325,0,0,0,0,0,0,0,0,0,0,0,0,0
20050326,0,0,0,0,0,0,0,0,0,0,0,0,0
20050327,0,0,0,0,0,0,0,0,0,0,0,0,0
20050328,0,1,1,0,0,0,0,0,0,0,0,0,0
20050329,0,1,1,1,0,0,0,0,0,0,0,0,0
20050330,0,1,0,0,0,0,0,0,0,0,0,0,0
20050331,0,1,0,0,0,0,0,0,0,0,0,0,0
20050401,0,1,0,0,0,0,0,0,0,0,0,0,0
20050402,0,1,0,0,0,0,0,0,0,0,0,0,0
20050403,0,0,1,1,0,0,0,0,0,0,0,0,0
20050404,0,0,0,0,0,0,0,0,0,0,0,0,0
20050405,0,0,0,0,0,0,0,0,0,0,0,0,0
20050406,0,0,0,0,0,0,0,0,0,0,0,0,0
20050407,0,0,0,0,0,0,0,0,0,0,0,0,0
20050408,0,0,0,0,0,0,0,0,0,0,0,0,0
20050409,0,0,0,0,0,0,0,0,0,0,0,0,0
20050410,0,1,0,0,0,0,0,0,0,0,0,0,0
20050411,0,1,0,0,0,0,0,0,0,0,0,0,0
20050412,0,1,1,1,0,0,0,0,0,0,0,0,0
20050413,0,1,0,0,0,0,0,0,0,0,0,0,0
20050414,0,1,0,0,0,0,0,0,0,0,0,0,0
20050415,0,0,0,0,0,0,0,0,0,0,0,0,0
20050416,0,0,0,0,0,0,0,0,0,0,0,0,1
20050417,0,0,0,0,0,0,0,0,0,0,0,0,1
20050418,0,0,0,0,0,0,0,0,0,0,0,0,1
20050419,0,0,0,0,0,0,0,0,0,0,0,0,1
20050420,0,1,0,0,0,0,0,0,0,0,0,0,1
20050421,0,0,0,0,0,0,0,0,0,0,0,0,1
20050422,0,0,0,0,0,0,0,0,0,0,0,0,1
20050423,0,1,1,0,0,0,0,0,0,0,0,0,1
20050424,0,1,0,0,0,0,0,0,0,0,0,0,1
20050425,0,1,1,0,0,0,0,0,0,0,0,0,1
20050426,0,1,0,0,0,0,0,0,0,0,0,0,1
20050427,0,0,0,0,0,0,0,0,0,0,0,0,1
20050428,0,0,0,0,0,0,0,0,0,0,0,0,1
20050429,0,0,0,0,0,0,0,0,0,0,0,0,1
20050430,0,0,0,0,0,0,0,0,0,0,0,0,0
20050501,0,0,0,0,1,1,0,0,0,0,0,0,0
20050502,0,1,0,0,1,0,0,0,0,0,0,0,0
20050503,0,1,0,0,1,0,0,0,0,0,0,0,0
20050504,0,0,0,0,1,1,0,0,0,0,0,0,0
20050505,0,0,0,0,1,1,0,0,0,0,0,0,0
20050506,0,1,0,0,1,1,0,0,0,0,0,0,0
20050507,0,1,0,0,1,1,0,0,0,0,0,0,0
20050508,0,0,0,0,1,1,0,0,0,0,0,0,0
20050509,0,1,0,0,1,1,0,0,0,0,0,0,0
20050510,0,1,0,0,1,1,0,0,0,0,0,0,0
20050511,0,1,0,0,1,1,0,0,0,0,0,0,0
20050512,0,1,0,0,1,1,0,0,0,0,0,0,0
20050513,0,1,0,0,1,1,0,0,0,0,0,0,0
20050514,0,0,0,0,1,1,0,0,0,0,0,0,0
20050515,0,1,0,0,1,1,0,0,0,0,0,0,0
20050516,0,1,0,0,1,1,0,0,0,0,0,0,0
20050517,0,0,0,0,1,1,0,0,0,0,0,0,0
20050518,0,0,0,0,1,0,0,0,0,0,0,0,0
20050519,0,1,0,0,1,0,0,0,0,0,0,0,0
20050520,0,0,1,0,0,0,0,0,0,0,0,0,0
20050521,0,0,0,0,1,0,0,0,0,0,0,0,0
20050522,0,0,0,0,1,0,0,0,0,0,0,0,0
20050523,0,0,0,0,1,1,0,0,0,0,0,0,0
20050524,0,1,1,0,1,1,0,0,0,0,0,0,0
20050525,0,1,0,0,1,0,0,0,0,0,0,0,0
20050526,0,0,0,0,1,0,0,0,0,0,0,0,0
20050527,0,1,0,0,1,1,0,0,0,0,0,0,1
20050528,0,1,1,1,1,1,0,0,0,0,0,0,1
20050529,0,1,0,0,1,0,0,0,0,0,0,0,1
20050530,0,0,0,0,1,0,0,0,0,0,0,0,1
20050531,0,0,0,0,1,1,0,0,0,0,0,0,1
20050601,0,0,0,0,1,1,0,0,0,0,0,0,1
20050602,0,0,0,0,1,1,0,0,0,0,0,0,1
20050603,0,1,0,0,1,1,0,0,0,0,0,0,1
20050604,0,1,0,0,1,0,0,0,0,0,0,0,1
20050605,0,0,0,0,1,0,0,0,0,0,0,0,1
20050606,0,0,0,0,1,0,0,0,0,0,0,0,1
20050607,0,0,0,0,1,0,0,0,0,0,0,0,1
20050608,0,0,0,0,0,0,0,0,0,0,0,0,1
20050609,0,0,0,0,1,0,0,0,0,0,0,0,1
20050610,0,0,0,0,1,1,0,0,0,0,0,0,1
20050611,0,0,0,0,1,1,0,0,0,0,0,0,1
20050612,0,1,0,0,1,1,0,0,0,0,0,0,0
20050613,0,1,0,0,1,1,0,0,0,0,0,0,0
20050614,0,1,0,0,1,1,0,0,0,0,0,0,0
20050615,0,1,0,0,1,1,0,0,0,0,0,0,0
20050616,0,1,0,0,1,1,0,0,0,0,0,0,0
20050617,0,1,0,0,1,1,0,0,0,0,0,0,0
20050618,0,1,0,0,1,1,0,0,0,0,0,0,0
20050619,0,0,0,0,1,1,0,0,0,0,0,0,0
20050620,0,0,0,0,1,1,0,0,0,0,0,0,0
20050621,0,0,0,0,1,1,0,0,0,0,0,0,0
20050622,0,0,0,0,1,1,0,0,0,0,0,0,0
20050623,0,1,0,0,1,1,0,0,0,0,0,0,0
20050624,0,1,0,0,1,1,0,0,0,0,0,0,0
20050625,0,1,0,0,1,1,0,0,0,0,0,0,0
20050626,0,0,0,0,1,1,0,0,0,0,0,0,0
20050627,0,0,0,0,1,1,0,0,0,0,0,0,0
20050628,0,0,0,0,1,0,0,0,0,0,0,0,0
20050629,0,0,0,0,0,0,0,0,0,0,0,0,0
20050630,0,0,0,0,0,0,0,0,0,0,0,0,0
20050701,0,0,0,0,0,0,0,0,0,0,0,0,0
20050702,0,0,0,0,0,0,0,0,0,0,0,0,0
20050703,0,0,0,0,0,0,0,0,0,0,0,0,0
20050704,0,0,0,0,0,0,0,0,0,0,0,0,0
20050705,0,0,0,0,0,0,0,0,0,0,0,0,0
20050706,0,0,0,0,0,0,0,0,0,0,0,0,0
20050707,0,0,0,0,1,1,0,0,0,0,0,0,0
20050708,0,0,0,0,1,1,0,0,0,0,0,0,0
20050709,0,0,0,0,1,1,0,0,0,0,0,0,0
20050710,0,0,0,0,1,1,0,0,0,0,0,0,1
20050711,0,0,0,0,0,0,0,0,0,0,0,0,1
20050712,0,0,0,0,1,0,0,0,0,0,0,0,1
20050713,0,0,0,0,1,0,0,0,0,0,0,0,1
20050714,0,0,0,0,0,0,0,0,0,0,0,0,1
20050715,0,0,0,0,0,0,0,0,0,0,0,0,1
20050716,0,0,0,0,0,0,1,0,0,0,0,1,1
20050717,0,0,0,0,0,0,1,1,1,1,1,1,1
20050718,0,0,0,0,1,1,1,1,1,1,1,1,1
20050719,0,0,0,0,1,1,1,1,1,1,1,1,1
20050720,0,0,0,0,1,1,0,0,0,0,1,1,1
20050721,0,0,0,0,1,1,0,0,0,0,0,1,1
20050722,0,0,0,0,1,0,0,0,0,0,0,0,1
20050723,0,0,0,0,0,0,0,0,0,0,0,0,1
20050724,0,0,0,0,0,0,0,0,0,0,0,0,1
20050725,0,0,0,0,0,0,0,0,0,0,0,0,1
20050726,0,0,0,0,0,0,0,0,0,0,0,0,1
20050727,0,0,0,0,0,0,0,0,0,0,0,0,1
20050728,0,0,0,0,0,0,0,0,0,0,0,1,1
20050729,0,0,0,0,1,1,0,0,0,0,0,1,1
20050730,0,0,0,0,0,0,0,0,0,0,0,0,1
20050731,0,0,0,0,0,0,0,0,0,0,0,0,1
20050801,0,0,0,0,0,0,0,0,0,0,0,0,1
20050802,0,0,0,0,1,0,0,0,0,0,0,1,1
20050803,0,0,0,0,1,0,1,0,0,0,1,1,1
20050804,0,0,0,0,1,1,1,0,1,1,1,1,1
20050805,0,0,0,0,1,1,1,0,1,1,1,1,1
20050806,0,0,0,0,1,1,1,0,0,0,1,1,1
20050807,0,0,0,0,1,0,0,0,0,0,0,1,1
20050808,0,0,0,0,1,0,0,0,0,0,0,0,1
20050809,0,0,0,0,0,0,0,0,0,0,0,0,1
20050810,0,0,0,0,0,0,0,0,0,0,0,0,1
20050811,0,0,0,0,0,0,1,0,0,0,1,1,1
20050812,0,0,0,0,1,1,1,0,0,1,1,1,1
20050813,0,0,0,0,1,1,1,0,0,1,1,1,1
20050814,0,0,0,0,1,1,0,0,0,0,0,1,1
20050815,0,0,0,0,1,1,0,0,0,0,0,0,1
20050816,0,0,0,0,1,1,0,0,0,0,0,0,0
20050817,0,0,0,0,1,1,0,0,0,0,0,0,1
20050818,0,0,0,0,1,1,0,0,0,0,0,0,1
20050819,0,0,0,0,1,1,0,0,0,0,0,0,1
20050820,0,0,0,0,1,1,0,0,0,0,0,0,1
20050821,0,0,0,0,1,1,0,0,0,0,0,0,1
20050822,0,0,0,0,1,1,0,0,0,0,0,0,1
20050823,0,0,0,0,1,0,0,0,0,0,0,0,1
20050824,0,0,0,0,1,0,0,0,0,0,0,0,1
20050825,0,0,0,0,1,0,0,0,0,0,0,0,1
20050826,0,0,0,0,0,0,0,0,0,0,0,0,1
20050827,0,0,0,0,0,0,0,0,0,0,0,0,1
20050828,0,0,0,0,0,0,0,0,0,0,0,0,1
20050829,0,0,0,0,0,0,0,0,0,0,0,1,1
20050830,0,0,0,0,1,0,1,0,0,0,1,1,1
20050831,0,0,0,0,0,0,1,1,1,1,1,1,1
20050901,0,0,0,0,1,1,1,1,1,1,1,1,1
20050902,0,0,0,0,1,0,0,0,0,0,0,1,1
20050903,0,0,1,0,1,0,0,0,0,0,0,1,1
20050904,0,0,0,0,1,0,0,0,0,0,0,1,1
20050905,0,0,0,0,0,0,0,0,0,0,0,1,1
20050906,0,0,0,0,0,0,0,0,0,0,0,0,1
20050907,0,0,0,0,0,0,0,0,0,0,0,0,1
20050908,0,0,0,0,0,0,0,0,0,0,0,0,1
20050909,0,0,1,0,0,0,1,0,0,0,0,1,1
20050910,0,0,0,0,0,0,1,0,1,1,1,1,1
20050911,0,0,0,0,0,0,1,0,0,1,1,1,1
20050912,0,0,0,0,0,0,0,0,0,0,0,1,1
20050913,0,0,0,0,0,0,0,0,0,0,0,0,1
20050914,0,0,0,0,0,0,0,0,0,0,0,1,1
20050915,0,0,0,0,0,0,0,0,0,0,0,1,1
20050916,0,0,0,0,0,0,0,0,0,0,0,0,1
20050917,0,0,0,0,0,0,0,0,0,0,0,0,1
20050918,0,0,0,0,0,0,0,0,0,0,0,0,1
20050919,0,0,0,0,0,0,0,0,0,0,0,1,1
20050920,0,0,0,0,0,0,0,0,0,0,0,1,1
20050921,0,0,0,0,0,0,1,0,0,1,1,1,1
20050922,0,0,0,0,0,0,1,0,0,1,1,1,1
20050923,0,0,0,0,0,0,1,0,0,0,1,1,1
20050924,0,0,0,0,1,1,0,0,0,0,0,1,1
20050925,0,0,0,0,1,1,0,0,0,0,0,1,1
20050926,0,0,0,0,0,0,0,0,0,0,0,0,1
20050927,0,0,1,0,0,0,0,0,0,0,0,0,1
20050928,0,0,0,0,0,0,0,0,0,0,0,0,1
20050929,0,0,0,0,0,0,0,0,0,0,0,0,1
20050930,0,0,1,0,0,0,1,0,0,0,0,1,1
20051001,0,0,0,0,0,0,1,1,1,1,1,1,1
20051002,0,0,0,0,0,0,1,1,1,1,1,1,1
20051003,0,0,0,0,0,0,1,0,0,0,1,1,1
20051004,0,0,0,0,0,0,0,0,0,0,0,0,0
20051005,0,0,0,0,0,0,0,0,0,0,0,0,0
20051006,0,0,0,0,0,0,0,0,0,0,0,0,1
20051007,0,0,0,0,0,0,0,0,0,0,0,0,1
20051008,0,1,1,1,0,0,0,0,0,0,0,0,1
20051009,0,0,1,1,0,0,0,0,0,0,0,0,1
20051010,0,0,0,0,0,0,0,0,0,0,0,0,1
20051011,0,0,1,1,0,0,0,0,0,0,0,0,1
20051012,0,0,1,1,0,0,0,0,0,0,0,0,1
20051013,0,0,1,0,0,0,0,0,0,0,0,0,1
20051014,0,0,0,0,0,0,0,0,0,0,0,1,1
20051015,0,0,1,1,0,0,0,0,0,0,0,1,1
20051016,0,0,1,0,0,0,0,0,0,0,0,0,1
20051017,0,0,1,0,0,0,0,0,0,0,0,0,1
20051018,0,0,1,1,0,0,0,0,0,0,0,0,1
20051019,0,0,1,1,0,0,0,0,0,0,0,0,1
20051020,0,0,0,0,0,0,0,0,0,0,0,0,0
20051021,0,0,1,1,0,0,0,0,0,0,0,0,0
20051022,0,0,1,1,0,0,0,0,0,0,0,0,0
20051023,0,0,1,0,0,0,0,0,0,0,0,0,0
20051024,0,0,0,0,0,0,0,0,0,0,0,0,0
20051025,0,0,0,0,0,0,0,0,0,0,0,0,0
20051026,0,0,0,0,0,0,0,0,0,0,0,0,0
20051027,0,0,0,0,0,0,0,0,0,0,0,0,1
20051028,0,0,0,0,0,0,0,0,0,0,0,0,1
20051029,0,1,1,1,0,0,0,0,0,0,0,0,1
20051030,0,0,1,1,0,0,0,0,0,0,0,0,1
20051031,0,0,0,0,0,0,0,0,0,0,0,0,1
20051101,0,0,0,0,0,0,0,0,0,0,0,0,1
20051102,0,0,0,0,0,0,0,0,0,0,0,0,1
20051103,0,0,0,0,0,0,0,0,0,0,0,0,0
20051104,0,0,0,0,0,0,0,0,0,0,0,0,0
20051105,0,0,0,0,0,0,0,0,0,0,0,0,0
20051106,0,0,0,0,0,0,0,0,0,0,0,0,1
20051107,0,1,0,0,0,0,0,0,0,0,0,0,1
20051108,0,0,0,0,0,0,0,0,0,0,0,0,1
20051109,0,0,0,0,0,0,0,0,0,0,0,1,1
20051110,0,0,0,0,0,0,0,0,0,0,0,1,1
20051111,0,0,0,0,0,0,0,0,0,0,1,1,1
20051112,0,1,0,0,0,0,0,0,0,0,0,1,1
20051113,0,1,0,0,0,0,0,0,0,0,0,0,1
20051114,0,1,1,1,0,0,0,0,0,0,0,0,1
20051115,0,0,1,1,0,0,0,0,0,0,0,0,1
20051116,0,0,1,1,0,0,0,0,0,0,0,0,1
20051117,0,0,0,0,0,0,0,0,0,0,0,0,1
20051118,0,0,0,0,0,0,0,0,0,0,0,1,1
20051119,0,0,0,0,0,0,0,0,0,0,0,1,1
20051120,0,0,1,1,0,0,0,0,0,0,1,1,1
20051121,0,0,0,0,0,0,0,0,0,0,0,0,0
20051122,0,0,0,0,0,0,0,0,0,0,0,0,0
20051123,0,0,1,1,0,0,0,0,0,0,0,0,0
20051124,0,0,0,0,0,0,0,0,0,0,0,0,0
20051125,0,0,0,0,0,0,0,0,0,0,0,0,0
20051126,0,0,0,0,0,0,0,0,0,0,0,0,0
20051127,0,0,0,0,0,0,0,0,0,0,0,0,0
20051128,0,0,1,0,0,0,0,0,0,0,0,0,0
20051129,0,0,1,1,0,0,0,0,0,0,0,0,0
20051130,0,0,0,0,0,0,0,0,0,0,0,0,0
20051201,0,0,0,0,0,0,0,0,0,0,0,0,0
20051202,0,0,1,1,0,0,0,0,0,0,0,0,0
20051203,0,1,0,0,0,0,0,0,0,0,0,0,0
20051204,0,1,1,1,0,0,0,0,0,0,0,0,0
20051205,0,0,1,1,0,0,0,0,0,0,0,0,0
20051206,0,0,1,1,0,0,0,0,0,0,0,0,0
20051207,0,0,1,1,0,0,0,0,0,0,0,0,0
20051208,0,0,0,0,0,0,0,0,0,0,0,0,0
20051209,0,0,0,0,0,0,0,0,0,0,0,0,0
20051210,0,1,0,0,0,0,0,0,0,0,0,0,0
20051211,0,1,1,1,0,0,0,0,0,0,0,0,0
20051212,0,0,1,1,0,0,0,0,0,0,0,0,0
20051213,0,0,1,1,0,0,0,0,0,0,0,0,0
20051214,0,0,1,1,0,0,0,0,0,0,0,0,0
20051215,0,0,1,1,0,0,0,0,0,0,0,0,1
20051216,0,0,1,0,0,0,0,0,0,0,0,0,1
20051217,0,0,1,1,0,0,0,0,0,0,0,0,1
20051218,0,0,0,0,0,0,0,0,0,0,0,0,1
20051219,0,0,0,0,0,0,0,0,0,0,0,0,1
20051220,0,1,1,1,0,0,0,0,0,0,0,0,1
20051221,1,0,0,0,0,0,0,0,0,0,0,0,1
20051222,1,0,1,0,0,0,0,0,0,0,0,0,0
20051223,0,0,0,0,0,0,0,0,0,0,0,0,0
20051224,0,0,0,0,0,0,0,0,0,0,0,0,0
20051225,0,1,0,0,0,0,0,0,0,0,0,0,0
20051226,0,1,0,0,0,0,0,0,0,0,0,0,0
20051227,0,0,0,0,0,0,0,0,0,0,0,0,0
20051228,0,0,0,0,0,0,0,0,0,0,0,0,0
20051229,0,0,0,0,0,0,0,0,0,0,0,0,0
20051230,0,1,0,0,0,0,0,0,0,0,0,0,0
20051231,0,1,1,1,0,0,0,0,0,0,0,0,0
20060101,0,0,1,0,0,0,0,0,0,0,0,0,0
20060102,0,0,1,1,0,0,0,0,0,0,0,0,0
20060103,0,0,0,0,0,0,0,0,0,0,0,0,0
20060104,0,0,0,0,0,0,0,0,0,0,0,0,0
20060105,0,1,1,1,0,0,0,0,0,0,0,0,0
20060106,1,0,1,1,0,0,0,0,0,0,0,0,0
20060107,1,0,1,1,0,0,0,0,0,0,0,0,0
20060108,0,0,0,0,0,0,0,0,0,0,0,0,0
20060109,0,0,1,1,0,0,0,0,0,0,0,0,0
20060110,0,0,0,0,0,0,0,0,0,0,0,0,0
20060111,0,0,0,0,0,0,0,0,0,0,0,0,0
20060112,0,0,0,0,0,0,0,0,0,0,0,0,0
20060113,0,1,0,0,0,0,0,0,0,0,0,0,0
20060114,0,0,0,0,0,0,0,0,0,0,0,0,0
20060115,0,0,0,0,0,0,0,0,0,0,0,0,0
20060116,0,1,0,0,0,0,0,0,0,0,0,0,0
20060117,0,0,0,0,0,0,0,0,0,0,0,0,0
20060118,0,0,0,0,0,0,0,0,0,0,0,0,0
20060119,0,0,0,0,0,0,0,0,0,0,0,0,0
20060120,0,1,0,0,0,0,0,0,0,0,0,0,0
20060121,0,0,1,1,0,0,0,0,0,0,0,0,0
20060122,0,0,1,1,0,0,0,0,0,0,0,0,0
20060123,0,0,0,0,0,0,0,0,0,0,0,0,0
20060124,0,0,0,0,0,0,0,0,0,0,0,0,0
20060125,0,0,1,1,0,0,0,0,0,0,0,0,0
20060126,0,0,1,1,0,0,0,0,0,0,0,0,0
20060127,0,0,0,0,0,0,0,0,0,0,0,0,0
20060128,0,0,0,0,0,0,0,0,0,0,0,0,0
20060129,0,0,0,0,0,0,0,0,0,0,0,0,0
20060130,0,1,0,0,0,0,0,0,0,0,0,0,0
20060131,0,1,1,1,0,0,0,0,0,0,0,0,0
20060201,0,0,1,1,0,0,0,0,0,0,0,0,0
20060202,0,0,0,0,0,0,0,0,0,0,0,0,0
20060203,0,0,1,1,0,0,0,0,0,0,0,0,0
20060204,0,0,0,0,0,0,0,0,0,0,0,0,0
20060205,0,0,0,0,0,0,0,0,0,0,0,0,0
20060206,0,0,1,0,0,0,0,0,0,0,0,0,0
20060207,0,0,0,0,0,0,0,0,0,0,0,0,0
20060208,0,0,1,1,0,0,0,0,0,0,0,0,0
20060209,0,0,0,0,0,0,0,0,0,0,0,0,0
20060210,0,0,0,0,0,0,0,0,0,0,0,0,0
20060211,0,0,1,0,0,0,0,0,0,0,0,0,0
20060212,0,0,0,0,0,0,0,0,0,0,0,0,0
20060213,0,0,0,0,0,0,0,0,0,0,0,0,0
20060214,0,0,0,0,0,0,0,0,0,0,0,0,0
20060215,0,0,0,0,0,0,0,0,0,0,0,0,0
20060216,0,1,1,1,0,0,0,0,0,0,0,0,0
20060217,0,0,0,0,0,0,0,0,0,0,0,0,0
20060218,0,1,0,0,0,0,0,0,0,0,0,0,0
20060219,0,1,1,1,0,0,0,0,0,0,0,0,0
20060220,0,0,0,0,0,0,0,0,0,0,0,0,0
20060221,0,0,0,0,0,0,0,0,0,0,0,0,0
20060222,0,1,1,1,0,0,0,0,0,0,0,0,0
20060223,0,1,0,0,0,0,0,0,0,0,0,0,0
20060224,0,1,0,0,0,0,0,0,0,0,0,0,0
20060225,0,1,0,0,0,0,0,0,0,0,0,0,0
20060226,0,1,1,1,0,0,0,0,0,0,0,0,0
20060227,0,0,0,0,0,0,0,0,0,0,0,0,0
20060228,0,1,1,1,0,0,0,0,0,0,0,0,0
20060301,0,0,1,1,0,0,0,0,0,0,0,0,1
20060302,0,0,1,0,0,0,0,0,0,0,0,0,1
20060303,0,0,0,0,0,0,0,0,0,0,0,0,1
20060304,0,0,0,0,0,0,0,0,0,0,0,0,1
20060305,0,1,0,0,0,0,0,0,0,0,0,0,1
20060306,0,1,1,0,0,0,0,0,0,0,0,0,1
20060307,0,0,0,0,0,0,0,0,0,0,0,0,1
20060308,0,0,0,0,0,0,0,0,0,0,0,0,0
20060309,0,1,1,0,0,0,0,0,0,0,0,0,0
20060310,0,0,0,0,0,0,0,0,0,0,0,0,0
20060311,0,0,0,0,0,0,0,0,0,0,0,0,0
20060312,0,1,1,1,0,0,0,0,0,0,0,0,0
20060313,0,0,1,1,0,0,0,0,0,0,0,0,0
20060314,0,0,0,0,0,0,0,0,0,0,0,0,0
20060315,0,0,0,0,0,0,0,0,0,0,0,0,0
20060316,0,0,0,0,0,0,0,0,0,0,0,0,0
20060317,0,0,0,0,0,0,0,0,0,0,0,0,0
20060318,0,1,1,0,0,0,0,0,0,0,0,0,0
20060319,0,0,0,0,0,0,0,0,0,0,0,0,0
20060320,0,0,0,0,0,0,0,0,0,0,0,0,0
20060321,0,1,0,0,0,0,0,0,0,0,0,0,0
20060322,0,0,0,0,0,0,0,0,0,0,0,0,0
20060323,0,1,1,1,0,0,0,0,0,0,0,0,0
20060324,0,1,0,0,0,0,0,0,0,0,0,0,0
20060325,0,1,0,0,0,0,0,0,0,0,0,0,0
20060326,0,1,1,0,0,0,0,0,0,0,0,0,0
20060327,0,1,0,0,0,0,0,0,0,0,0,0,0
20060328,0,0,1,1,0,0,0,0,0,0,0,0,0
20060329,0,0,0,0,0,0,0,0,0,0,0,0,0
20060330,0,0,0,0,0,0,0,0,0,0,0,0,0
20060331,0,0,0,0,0,0,0,0,0,0,0,0,0
20060401,0,0,0,0,0,0,0,0,0,0,0,0,0
20060402,0,1,0,0,0,0,0,0,0,0,0,0,0
20060403,0,0,0,0,0,0,0,0,0,0,0,0,0
20060404,0,0,0,0,0,0,0,0,0,0,0,0,0
20060405,0,0,1,0,0,0,0,0,0,0,0,0,0
20060406,0,1,1,0,0,0,0,0,0,0,0,0,0
20060407,0,0,0,0,0,0,0,0,0,0,0,0,0
20060408,0,0,0,0,0,0,0,0,0,0,0,0,0
20060409,0,0,0,0,0,0,0,0,0,0,0,0,0
20060410,0,0,0,0,0,0,0,0,0,0,0,0,0
20060411,0,0,0,0,0,0,0,0,0,0,0,0,0
20060412,0,0,0,0,0,0,0,0,0,0,0,0,0
20060413,0,1,1,1,0,0,0,0,0,0,0,0,0
20060414,0,1,1,1,0,0,0,0,0,0,0,0,0
20060415,0,1,1,1,0,0,0,0,0,0,0,0,0
20060416,0,1,0,0,0,0,0,0,0,0,0,0,0
20060417,0,0,0,0,0,0,0,0,0,0,0,0,0
20060418,0,1,0,0,0,0,0,0,0,0,0,0,0
20060419,0,1,0,0,0,0,0,0,0,0,0,0,0
20060420,0,0,0,0,0,0,0,0,0,0,0,0,0
20060421,0,0,0,0,0,0,0,0,0,0,0,0,0
20060422,0,0,0,0,0,0,0,0,0,0,0,0,0
20060423,0,1,0,0,0,0,0,0,0,0,0,0,0
20060424,0,1,0,0,0,0,0,0,0,0,0,0,0
20060425,0,0,0,0,0,0,0,0,0,0,0,0,0
20060426,0,1,0,0,0,0,0,0,0,0,0,0,0
20060427,0,1,0,0,0,0,0,0,0,0,0,0,0
20060428,0,1,1,0,0,0,0,0,0,0,0,0,0
20060429,0,1,0,0,0,0,0,0,0,0,0,0,0
20060430,0,1,0,0,0,0,0,0,0,0,0,0,0
20060501,0,0,0,0,1,1,0,0,0,0,0,0,0
20060502,0,1,0,0,1,0,0,0,0,0,0,0,0
20060503,0,1,0,0,1,0,0,0,0,0,0,0,0
20060504,0,0,0,0,0,0,0,0,0,0,0,0,0
20060505,0,0,0,0,1,1,0,0,0,0,0,0,0
20060506,0,0,0,0,1,0,0,0,0,0,0,0,0
20060507,0,1,0,0,1,0,0,0,0,0,0,0,1
20060508,0,0,0,0,1,0,0,0,0,0,0,0,1
20060509,0,0,0,0,1,0,0,0,0,0,0,0,1
